"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Ryan Yarbrough","642232",2020,569,50.6745581149453,23.133887984208,20.0139563925383,24.4878089550202
"Cole Hamels","430935",2018,2245,52.765424060051,54.4360317173087,8.25176789707258,24.4427396906892
"Matt Carasiti","571539",2019,142,26.3407156205557,43.3641889932564,33.5324943656714,24.4304198844539
"Matt Shoemaker","533167",2019,308,42.6178381506469,63.4198155494972,13.6929742189592,24.4034432061875
"Jason Adam","592094",2020,198,64.8457542325801,33.9693740838172,4.664703611734,24.3316032109137
"Adalberto Mejia","606167",2019,482,50.4706844315513,46.610990024746,12.2377468715437,24.1615851810461
"Brandon Bielak","656232",2020,449,44.5870841363969,71.1459433832299,9.26057455486576,24.1579461603413
"Erasmo Ramirez","541640",2018,550,39.2255321698558,62.2564162748772,16.4202032696877,24.0940962671548
"Yusei Kikuchi","579328",2020,601,44.5983021111356,50.2990990517988,15.7773635471837,24.0748402263865
"Rafael Montero","606160",2020,217,53.6728457732365,63.3694782345687,4.11157036324195,24.0576187825316
"Miguel Castro","612434",2020,360,42.1901393151454,71.9683217617638,10.8241223047457,24.0527307975621
"Carlos Martinez","593372",2018,1453,38.2284807947489,57.1646140989937,18.7987427929283,24.0477942170088
"Wade LeBlanc","453281",2019,1420,48.7483574706532,65.6134499601681,7.4237211884689,24.0366657541895
"Luke Farrell","608652",2019,162,56.0353928261379,26.7842631311584,13.7702373384228,24.0191695462134
"Aaron Slegers","642083",2018,156,40.5241418702726,80.6784372857123,9.32109521570507,23.9823726137281
"Ryan Carpenter","543001",2018,294,44.1239004993881,40.3218650851946,19.1973263968375,23.968569439494
"Anibal Sanchez","434671",2018,1573,38.1112585162628,54.8041696104162,19.4946705340358,23.9398631765106
"Brandon Workman","519443",2020,295,49.2197486269485,39.5287833796848,15.1080348016518,23.866997979929
"Alex Colome","517008",2018,795,44.3776863904556,54.8137161693161,14.1921036459111,23.8431511899148
"Blake Parker","453284",2018,870,47.1027315647159,59.7197666440346,10.3607243046366,23.8270166523947
"Pedro Strop","467008",2018,629,51.1351541686774,51.7927708914289,9.50952617061728,23.7878927284084
"Trevor Gott","641627",2020,160,46.3929436788722,69.5201415911745,7.76112760943597,23.783940736304
"Raisel Iglesias","628452",2020,231,37.2869420797163,48.5697235534284,21.8657588278418,23.731704277697
"Jeff Hoffman","656546",2018,137,43.4651861050462,67.1252205949468,10.7172279595649,23.6292543350037
"Randall Delgado","517414",2018,153,48.8855512468231,64.6223737258212,7.03772453352936,23.6210314758917
"Tim Peterson","623402",2018,287,43.8747457206226,50.4336204543493,15.6361970774513,23.5846893761159
"Ross Stripling","548389",2019,1063,54.1655255635727,28.3292457977297,14.1861098703979,23.5729039670983
"Keury Mella","622492",2020,116,44.7498183526564,57.8226772574686,12.5221778730328,23.5576871209302
"Touki Toussaint","657053",2019,562,46.2216234448401,34.6371682410958,18.6212999799693,23.503028015334
"Luis Garcia","472610",2019,770,34.9393595512774,72.1389308803537,15.8654553234977,23.4331458777485
"Anibal Sanchez","434671",2020,725,42.0654700153481,53.105657407264,15.9556956952743,23.3591714445693
"Mike Foltynewicz","592314",2018,2227,53.6789395400584,31.2390829809198,13.3447547439848,23.3506417493117
"Will Smith","519293",2019,783,42.5509386778032,44.8818766694262,18.1588147375117,23.3466040257009
"Greg Holland","518813",2019,446,38.2157798932343,70.0890230975335,13.6543031718686,23.3165285112675
"Matt Shoemaker","533167",2020,331,52.2337589304373,62.001700903182,4.67800782823042,23.3128940778044
"Nestor Cortes Jr.","641482",2019,752,54.4660088714761,12.9705828608801,18.4087685918695,23.273255373791
"German Marquez","608566",2019,1892,34.2764273791672,52.4309574748017,22.4035859094987,23.2292670415521
"Dylan Bundy","605164",2020,750,33.2856824268113,67.5708738541527,18.373919684644,23.214530454608
"Patrick Sandoval","663776",2019,542,62.3720409133012,36.2884814785318,4.37497479018703,23.2102649891577
"Oliver Perez","424144",2020,176,57.9993405586944,13.9183428191813,14.9477608097507,23.098146609558
"Jon Duplantier","641541",2019,512,53.8841078709094,57.1300114086196,4.29254099608649,22.9045969839616
"Ian Kennedy","453178",2020,167,49.3623257942519,66.4641016693257,5.01606757621027,22.8855629789495
"Chih-Wei Hu","629496",2018,144,21.559296695149,58.4886410212931,30.43183136879,22.8635899879656
"Tayler Scott","605463",2019,261,21.5226217056295,69.8088026009308,26.8302712003008,22.8465740697028
"Pablo Lopez","641154",2020,662,31.7903498265189,76.3859198315405,16.2275909120275,22.8129327385883
"Adam Cimber","643256",2020,128,39.8031329271989,82.2421256953918,7.64735730988753,22.7334022411589
"Walker Lockett","621141",2020,157,19.5337157342664,88.4828335698438,22.2731633671281,22.6741011734445
"Cody Ponce","664074",2020,199,41.414466047406,75.036309311134,8.50046196078055,22.6516121136422
"Stephen Tarpley","605501",2018,113,33.495533803911,67.3516372471181,17.3908019520638,22.5932872762912
"Tanner Rainey","663432",2018,145,24.700693733841,89.8396127813222,17.4605185684654,22.5869254028789
"Nestor Cortes","641482",2020,108,33.7575067196951,26.7938375759585,30.0355334555733,22.5474228223398
"German Marquez","608566",2020,882,30.1702254014439,66.923411615989,20.1498357700275,22.5107346255571
"Gregory Infante","500872",2018,108,42.0196956470017,73.8165008661848,8.18289336157904,22.5049991919101
"Junior Guerra","448855",2019,1005,39.403742885436,50.3354124584794,17.7028750589524,22.4214094796293
"Yonny Chirinos","630023",2020,136,41.7084748867777,44.1810311603943,17.7041561412685,22.378096671394
"Josh Sborz","622250",2019,144,51.2719233375993,28.9355537200865,14.6840004737372,22.3780421330295
"Ryan Eades","592280",2019,152,44.4149973046626,66.1232080486953,8.3001901311811,22.2500568759906
"John Gant","607231",2020,178,35.255523080443,53.7503381489559,19.7326328632523,22.2100831734815
"Tyler Clippard","461325",2019,445,11.9101973491349,18.335821279766,50.2202100902967,22.1878064131442
"John Lamb","543424",2018,149,50.6661881913236,35.4915393035564,12.8052452964964,22.1744477220627
"Erasmo Ramirez","541640",2020,142,40.1295814201124,68.0253448949809,10.604387846841,21.8123536091719
"Montana DuRapau","657566",2019,239,44.4764236334184,44.0267090836306,14.4477851224724,21.6544236600363
"Yimi Garcia","554340",2019,748,41.860610957057,61.4998534686303,10.9666985650001,21.6067755549425
"Brandon Finnegan","605232",2018,281,38.5613403424651,80.3013748273385,7.48760721062583,21.461916621897
"Cody Anderson","594736",2019,147,23.4547208031758,31.9852685718282,35.3209729302334,21.4548010449778
"Rookie Davis","606959",2019,141,32.1555049154378,78.7256414411623,13.191583280884,21.4085777262724
"Brandon Mann","448167",2018,107,29.4640726483365,66.7045626277137,19.2391833846323,21.4080501275902
"Hunter Harvey","640451",2020,107,53.0299256001258,47.4971134303877,5.93166204990546,21.3978836760184
"Carson Smith","605476",2018,198,25.0413616833041,54.8657370359178,26.6260267812819,21.3870769196931
"Jonathan Stiever","680692",2020,108,27.9371811704683,61.3843800061574,22.0553593897884,21.3111729734672
"Jace Fry","605240",2018,675,19.562113476112,74.6675448639427,24.7020790458051,21.2972642593332
"Michael Fulmer","605242",2020,388,40.1658857111168,54.0552429902801,14.1794915048933,21.2143533592909
"Josh James","657624",2020,248,51.5037507367005,26.7224193490659,13.5173738760459,21.1915007752611
"Austin Adams","613534",2019,402,41.403359310602,79.0566311209515,5.0725077373558,21.1298505859578
"Adrian Morejon","670970",2020,242,31.8875042879234,57.1035296029346,19.9009878421628,21.1246587497599
"Yonny Chirinos","630023",2019,1427,43.4098425824475,28.1545495631345,19.5309971401677,21.0517196612146
"R.J. Alaniz","595798",2019,191,27.3251688301783,73.7992310872005,17.9893014014348,20.8779655351357
"Mike Foltynewicz","592314",2019,1348,60.3461206091765,28.5954540934106,5.0843224918677,20.802241859236
"Jimmy Cordero","622772",2020,300,38.2353769721725,74.1330862709679,8.67547692555082,20.7232412699724
"John Gant","607231",2019,818,44.5750373275837,39.5902817282341,14.2253071225925,20.5567180456977
"Tim Peterson","623402",2019,107,54.6037484341311,48.4398752406056,3.06959424875206,20.5049223707424
"Justin Dunn","643290",2019,106,32.3379263752152,78.4286944902294,11.4246147535144,20.2006011945181
"Fernando Rodney","407845",2019,644,43.3728855352884,50.9152968643099,10.9689670416041,20.1067213912882
"JoJo Romero","668941",2020,123,30.0495461712798,61.8276851195228,18.2756916000879,19.9713201890151
"Ryne Stanek","592773",2018,758,49.505935546042,28.3248790134497,12.8304905813407,19.9053524751339
"Anthony DeSclafani","543101",2018,1305,42.0356714935696,82.2948429114495,1.71647112384123,19.8570765541095
"Kendall Graveman","608665",2020,247,33.3880542732183,84.4588392422584,8.05300122557887,19.7878704146812
"Wilmer Font","521655",2020,281,51.1233304795219,34.2826208259804,9.34131183963185,19.7232281217456
"Gabriel Moya","622382",2018,472,29.1562776435133,73.542919941667,14.7470598366781,19.5965263394187
"Roberto  Gomez","596816",2018,128,47.184731289918,58.8822371136152,4.56055410947397,19.5920981540875
"Gerson Bautista","639373",2019,148,39.8750859499781,68.0581050519836,7.46911026343702,19.4586139518603
"Thyago Vieira","600986",2018,233,37.584098736624,63.8179198526893,10.6865903502683,19.4436201182335
"Colin Rea","607067",2020,179,30.6649747356141,74.0281403487459,13.0560978223852,19.3894192251571
"Yimi Garcia","554340",2020,180,34.2264221939134,65.8675744261244,12.6832961829474,19.3615556832041
"Kyle Gibson","502043",2018,2406,57.4852109875874,39.1189185452641,1.92029661666067,19.2724817583203
"Kyle Hart","606996",2020,192,49.1988868286195,35.2893772414171,9.83448030134914,19.1787078527234
"Josh Staumont","622251",2020,353,43.283985655164,41.6288727388168,12.3424771944065,18.9354935453912
"Josh Rogers","642028",2019,194,43.0393842411586,46.4776245943523,10.859209948263,18.8370165875263
"Chris Flexen","623167",2019,182,44.0624175313243,64.3242190543147,4.26134913430115,18.7894091073689
"Hyun Jin Ryu","547943",2020,853,44.285734711054,48.8385037700413,8.94359260921077,18.7407142932628
"Josh Osich","592612",2018,166,41.1712020089917,53.1956707058291,10.1005954656313,18.7264126918871
"Caleb Smith","592761",2020,206,27.9093550067119,46.4054816300064,22.9594833207408,18.5635647841644
"Jesus Tinoco","622786",2020,112,13.1077959917569,66.1626725547657,28.1807773547484,18.0861980391465
"Ryan Meisinger","664682",2018,254,61.067175205276,13.6981457843039,5.35090546751811,18.058457322888
"Luis Garcia","472610",2020,139,21.7104640614385,81.0499713318368,16.2979962010812,18.0501332632041
"Touki Toussaint","657053",2018,322,37.4237963817345,28.1039293044427,20.150669966516,17.996703715705
"Nick Goody","580792",2018,133,54.5164936746098,27.627891629364,6.21962412458217,17.9958835593043
"Nivaldo Rodriguez","670550",2020,141,35.4540137708352,49.1242272109756,15.0662488455172,17.9909461632474
"Darren O'Day","503285",2020,194,34.8309711781603,51.8972031890129,14.6634611801382,17.9681166459636
"Wade LeBlanc","453281",2018,1782,42.2674396032756,71.1207924592333,2.34566310551827,17.9222930263144
"Aroldis Chapman","547973",2019,754,22.7629947150361,79.0330069070229,15.8332808812118,17.8804435324301
"Taylor Guilbeau","607555",2019,131,52.2070169514705,36.6239055630097,4.99000004872672,17.8086290949462
"Evan Marshall","605359",2020,289,23.4197934840416,51.5047634427405,23.9313043255974,17.7858780796311
"Tyler Clippard","461325",2020,238,11.4860854644463,0.400007844094052,49.8362660065011,17.6353509606878
"Chris Flexen","623167",2018,111,39.6483742136827,54.8260662076828,9.19242276996687,17.5665635579416
"Adam Kolarek","592473",2020,167,46.3920426473469,57.8540649622925,2.62390235796234,17.5327998178188
"Eric Lauer","641778",2020,183,32.80812010383,69.6153736300854,10.0280318421429,17.5055900226464
"Drew VerHagen","572403",2018,673,46.2580477704437,25.7516506086251,12.6045358067215,17.2782576752114
"Chase De Jong","608328",2020,105,35.8410836841203,36.421112154147,17.3738575635291,16.9872513169674
"Luke Gregerson","502381",2018,148,10.4982649447119,35.7698776167522,37.9183563175794,16.6050946065466
"Colten Brewer","605155",2018,141,41.3678144099105,38.2358278908192,11.7001021707181,16.6044612340984
"Fernando Rodney","407845",2018,869,43.3925358527411,39.1921995036566,9.65017655191877,16.5500414707493
"Wade Miley","489119",2020,216,25.8119010996917,38.4985744781021,23.8644454300767,16.2039083251061
"Johnny Cueto","456501",2019,198,27.8477374303821,69.4462225455197,12.2947172084013,16.1829441128112
"Tanner Scott","656945",2019,341,28.318081628924,82.3156231080143,7.72510384786294,16.1259623856737
"Junior Guerra","448855",2018,1586,43.4002577470385,35.3996112787035,9.78806983336664,15.7986938103396
"Nick Ramirez","598286",2020,140,12.7022182852579,88.9171847223444,17.7525739259414,15.6081498667659
"Carson Fulmer","608334",2020,142,35.3578644665601,77.5182284962443,2.55348251481844,15.4900469163058
"Sal Romano","607219",2018,1747,34.2748196866572,54.7769537222335,10.6142020457367,15.4342532604111
"T.J. Zeuch","643615",2019,289,42.2875441243934,29.7923100610654,11.7478201726506,15.2735527263648
"Logan Allen","663531",2020,134,48.3005246886862,10.2627255190567,12.9858602299832,15.2508183419866
"Robert Dugger","667498",2020,156,26.1868766974258,77.2606465154213,9.76098887445966,15.186533859051
"Dovydas Neverauskas","596720",2018,371,40.9182362597593,21.7879566076558,14.8519262634691,14.8677310696385
"Zac Grotz","665093",2019,221,23.0122566180131,16.3664471818694,31.2974134657237,14.8437864183868
"Locke St. John","657766",2019,116,25.4034967261476,70.008728373596,11.9659695601347,14.6560407683988
"Sal Romano","607219",2019,201,37.6590850532467,65.043545082678,3.27548772772149,14.5316298566227
"Wade LeBlanc","453281",2020,262,21.01389697526,74.0465387464419,13.8711045664548,14.3565006793363
"Humberto Castellanos","528748",2020,135,32.3158796991487,36.3414022730546,16.459376553361,14.2738138915356
"Ryne Stanek","592773",2020,131,29.1743979794622,5.41710541422089,28.8675843443005,14.2489315443498
"Evan Marshall","605359",2018,113,24.8509074814056,54.15897716612,16.507449937853,13.9748824199262
"Corey Oswalt","621261",2019,104,29.4229776445191,60.516280516633,10.1720615114976,13.5917945108259
"T.J. Zeuch","643615",2020,138,33.3604676524514,48.1244693822677,10.7102105756007,13.4737736046246
"Logan Allen","663531",2019,302,43.9179280771695,13.0034707218426,12.9438074523775,13.2890944863526
"Jose Alvarado","621237",2018,775,21.1240773101198,67.8115424952881,14.1493639803477,13.214376630936
"Connor Sadzeck","592712",2018,122,38.6865844801591,51.7634065245511,4.55717214399532,13.0463809531388
"Chris Bassitt","605135",2019,1749,27.3106866891362,40.8406218362921,17.1753001548515,12.8806537760973
"Sandy Baez","622783",2018,201,45.3128267613954,47.4273613208347,0.00955004005558306,12.71423067583
"Mark Leiter Jr.","643410",2018,341,20.7993944567107,41.6229115627059,21.9361684795833,12.6307294392268
"Will Smith","519293",2020,190,36.7411664856655,61.7351741605779,2.38194613564561,12.6228630975745
"Luis Garcia","677651",2020,152,41.4438570235143,31.7771582334113,8.03953431579903,12.611848889896
"Braxton Garrett","666129",2020,103,22.6501792315409,51.1140298614577,15.4716058864626,11.2789403572584
"Richard Bleier","542947",2020,152,7.95969096638842,73.5340104007502,20.41319617132,11.2677444293102
"Eduardo Jimenez","621592",2019,129,43.4391693347967,22.0163752771415,6.33565485910176,10.373681232473
"Adalberto Mejia","606167",2018,260,37.0151910547951,35.0688432308239,3.45822747324884,7.54312753367824
"James Shields","448306",2018,1951,25.9551133182745,15.3278581223588,18.2093281557101,7.08294380605946
"Joel Kuhnel","669270",2019,111,23.361232428844,33.2387948377841,13.0470405625453,5.95981698183063
"Chris Bassitt","605135",2020,660,15.5664262656861,46.1661072295458,13.9212573015139,4.95212811930897
"Kyle McGowin","641851",2019,220,16.9439153008612,72.7111185985384,3.38533517184346,4.28764683992652
